交易时间,交易类型,交易对方,商品,收/支,金额(元),支付方式,当前状态,交易单号,商户单号,备注
2018-09-06 19:12:39,商户消费,蜜雪冰城,"美团点评智能支付_蜜雪冰城",支出,4.00,零钱,支付成功,4200000170201809066373018929	,2018090619123920600476464400	,"/"
2018-09-06 12:28:45,微信红包,Sandm丶影,"/",收入,10.00,/,已存入零钱,1000039501000809067007571175166	,1000039501201809067007571175166	,"/"
2018-09-06 10:31:15,零钱充值,工商银行(9635),"/",/,400.00,工商银行(9635),支付成功,110180906100037131681739556352	,/	,"/"
2018-09-05 22:31:27,微信红包,/,"/",支出,100.00,零钱,支付成功,100003950118090500073134083485050352	,1000039501201809056033609250157	,"/"
2018-09-04 20:31:31,扫二维码付款,心田,"收款方备注:二维码收款",支出,10.00,零钱,支付成功,100005030118090400073134064173852352	,1000050301201809043510976678794	,"/"
2018-09-04 20:22:44,商户消费,冰菓倾城（西北大学店）,"美团点评智能支付_冰菓倾城（西北大学店）",支出,4.87,工商银行,支付成功,4200000170201809046123857410	,2018090420224219865522120061	,"已优惠0.13"
2018-09-03 15:34:30,微信红包,Sandm丶影,"/",收入,10.00,/,已存入零钱,1000039401000809037014094140202	,1000039401201809037014094140202	,"/"
2018-09-02 20:12:48,商户消费,桂霞生活超市,"桂霞生活超市订单号18090201905434430校验码9252",支出,6.00,零钱,支付成功,4200000180201809021753637923	,MYBKJHZF2018090220124835824710	,"/"
2018-08-29 11:37:28,商户消费,西安市碑林区嘉兴砂锅店,"西安市碑林区嘉兴砂锅店",支出,26.00,工商银行,支付成功,4200000168201808293083678341	,20180829113727140207	,"/"
2018-08-29 10:15:24,微信红包,Sandm丶影,"/",收入,10.00,/,已存入零钱,1000039501000808297004791042082	,1000039501201808297004791042082	,"/"
2018-08-28 19:06:11,扫二维码付款,成都小面029--87873099,"收款方备注:二维码收款",支出,16.00,零钱,支付成功,100005030118082800073134035321311352	,1000050301201808282710799164446	,"/"
2018-08-27 19:17:13,商户消费,水滴平台筹款需求方,"爱心筹款_93a85858_1535354242068",支出,5.00,零钱,支付成功,4200000191201808273593284058	,2e13cb6bc788419cb852926aeea268fb	,"/"
2018-08-27 12:15:18,微信红包,Sandm丶影,"/",收入,20.00,/,已存入零钱,1000039501000808277007340248249	,1000039501201808277007340248249	,"/"
2018-08-27 08:20:19,扫二维码付款,马伟,"收款方备注:二维码收款",支出,4.00,零钱,支付成功,100005030118082700073134007545282352	,1000050301201808272410159480583	,"/"
2018-08-26 18:01:19,商户消费,桂霞生活超市,"桂霞生活超市订单号18082601903735222校验码8526",支出,2.50,零钱,支付成功,4200000161201808263590860197	,MYBKJHZF2018082618011933539150	,"/"
2018-08-26 07:43:23,商户消费,充值服务,"王者荣耀王者荣耀点券(为1966538264购买)",支出,28.50,零钱,支付成功,4200000202201808268919063280	,product_20180826123202517	,"/"
2018-08-23 19:18:13,商户消费,维运祥泡馍烧烤,"西安市长安区运祥楼泡馍馆_201808230319373675",支出,18.00,零钱,支付成功,4200000168201808238081526544	,101530909490201808236613334259	,"/"
2018-08-23 18:54:37,商户消费,蜜雪冰城,"美团点评智能支付_蜜雪冰城",支出,4.00,零钱,支付成功,4200000184201808232243733836	,2018082318543120605522032514	,"/"
2018-08-22 20:05:37,扫二维码付款,小火苗,"收款方备注:二维码收款",支出,11.00,零钱,支付成功,100005030118082200073134031708163352	,1000050301201808223210866762251	,"/"
2018-08-21 19:25:24,微信红包,[{(*)}],"/",收入,1.85,/,已存入零钱,1000039401007808217019083280256	,1000039401201808217019083280256	,"/"
2018-08-21 19:25:00,商户消费,蜜雪冰城,"美团点评智能支付_蜜雪冰城",支出,4.00,零钱,支付成功,4200000180201808219823132165	,2018082119250020600476264939	,"/"
2018-08-21 12:13:04,微信红包,Sandm丶影,"/",收入,20.00,/,已存入零钱,1000039401000808217007801438292	,1000039401201808217007801438292	,"/"
2018-08-20 19:48:59,商户消费,蜜雪冰城,"美团点评智能支付_蜜雪冰城",支出,4.00,零钱,支付成功,4200000182201808202687699490	,2018082019485920600485613956	,"/"
2018-08-19 19:06:39,商户消费,桂霞生活超市,"桂霞生活超市订单号18081901903928654校验码9729",支出,4.00,零钱,支付成功,4200000178201808198705422219	,MYBKJHZF2018081919063943331220	,"/"
2018-08-19 18:46:22,扫二维码付款,千寻,"收款方备注:二维码收款",支出,14.70,零钱,支付成功,100010710118081900073134078129414352	,10001071012018081900015688792276	,"/"
2018-08-19 14:08:07,扫二维码付款,文鑫商店,"收款方备注:二维码收款",支出,7.00,零钱,支付成功,100005030118081900073134073123041352	,1000050301201808193410432087933	,"/"
2018-08-18 18:57:08,扫二维码付款,圜兒,"收款方备注:二维码收款",支出,10.00,零钱,支付成功,100005030118081800073134059510467352	,1000050301201808183810706584417	,"/"
2018-08-18 17:40:32,扫二维码付款,13,"收款方备注:二维码收款",支出,11.00,零钱,支付成功,100005030118081800073134057915702352	,1000050301201808183110615489510	,"/"
2018-08-18 13:01:23,微信红包,Sandm丶影,"/",收入,19.00,/,已存入零钱,1000039501000808187007980329223	,1000039501201808187007980329223	,"/"
2018-08-17 23:24:55,微信红包,KOBE🐋🐈🇦🇷,"/",收入,77.00,/,已存入零钱,1000039501000808176059989600237	,1000039501201808176059989600237	,"/"
2018-08-17 23:20:35,微信红包,/,"/",支出,77.00,零钱,支付成功,100003950118081700073134045680886352	,1000039501201808176057407450116	,"/"
2018-08-17 20:21:49,商户消费,御品轩,"POS签购单",支出,22.80,工商银行,支付成功,4200000182201808173100773400	,ZS0395WA028004699497A90A20241E99	,"/"
2018-08-16 19:53:37,扫二维码付款,雷鸣,"收款方备注:二维码收款",支出,11.00,零钱,支付成功,100005030118081600073134019275559352	,1000050301201808163010839188849	,"/"
2018-08-16 19:01:07,商户消费,蜜雪冰城,"美团点评智能支付_蜜雪冰城",支出,4.00,工商银行,支付成功,4200000165201808167909206740	,2018081619010547605523311342	,"/"
2018-08-16 18:41:10,扫二维码付款,欢乐颂便利店,"收款方备注:二维码收款",支出,3.50,零钱,支付成功,100005030118081600073134017884068352	,1000050301201808162710749675166	,"/"
2018-08-15 12:29:48,微信红包,Sandm丶影,"/",收入,20.00,/,已存入零钱,1000039401000808157007650597218	,1000039401201808157007650597218	,"/"
2018-08-15 07:33:04,拼多多平台商户-退款,拼多多平台商户,"拼多多-订单编号180810-373509325652521",收入,0.01,零钱,已全额退款,11500000718081500038210519730820	,XP0018081013201660748013003398	,"/"
2018-08-13 13:24:18,微信红包,Sandm丶影,"/",收入,10.00,/,已存入零钱,1000039401000808137009520309261	,1000039401201808137009520309261	,"/"
2018-08-12 22:52:12,商户消费,桂霞生活超市,"桂霞生活超市订单号18081201904938730校验码3647",支出,2.87,零钱,支付成功,4200000168201808126096705141	,MYBKJHZF2018081222520631741220	,"已优惠0.13"
2018-08-12 21:18:41,商户消费,西安唐久便利连锁有限公司,"长安绿园店-消费",支出,11.90,工商银行,支付成功,4200000169201808121835096503	,020802081180812211835	,"/"
2018-08-12 21:08:16,商户消费,社区人长乐小区特优利便利店,"景兆社区人扫码收款",支出,3.00,零钱,支付成功,4200000159201808126577060102	,MYBKJHZF2018081221081603826191	,"/"
2018-08-11 21:45:02,微信红包,/,"/",支出,3.00,零钱,支付成功,100003940118081100073134035719127352	,1000039401201808116032079362285	,"/"
2018-08-11 11:31:30,商户消费,充值服务,"王者荣耀王者荣耀点券(为1966538264购买)",支出,5.70,零钱,支付成功,4200000144201808119515922499	,product_20180811216182777	,"/"
2018-08-11 11:30:09,商户消费,充值服务,"王者荣耀王者荣耀点券(为1966538264购买)",支出,5.70,零钱,支付成功,4200000151201808118975744803	,product_20180811216051840	,"/"
2018-08-11 11:29:31,商户消费,充值服务,"王者荣耀王者荣耀点券(为1966538264购买)",支出,28.50,零钱,支付成功,4200000149201808119144376920	,product_20180811216103379	,"/"
2018-08-10 21:46:26,商户消费,桂霞生活超市,"桂霞生活超市订单号18081001904603532校验码8672",支出,3.00,零钱,支付成功,4200000171201808106479125965	,MYBKJHZF2018081021462685588190	,"/"
2018-08-10 13:05:52,微信红包,Andrea21,"/",收入,0.02,/,已存入零钱,1000039501000808107009622119226	,1000039501201808107009622119226	,"/"
2018-08-10 13:04:45,商户消费,拼多多平台商户,"拼多多-订单编号180810-373509325652521",支出,0.01,零钱,已全额退款,4200000156201808103649067987	,XP0018081013201660748013003398	,"/"
2018-08-09 15:27:50,商户消费,京东商城平台商户,"京东-78237335535",支出,28.00,零钱,支付成功,4200000173201808093659246480	,71123318080915274901843	,"/"
2018-08-08 21:55:56,商户消费,玉洁商店,"玉洁商店订单号18080801904645340校验码4428",支出,2.50,零钱,支付成功,4200000162201808084973139444	,MYBKJHZF2018080821554856216103	,"/"
2018-08-07 22:19:17,商户消费,社区人长乐小区特优利便利店,"景兆社区人扫码收款",支出,10.50,零钱,支付成功,4200000188201808072115859123	,MYBKJHZF2018080722191796946371	,"/"
2018-08-07 20:48:55,商户消费,桂霞生活超市,"桂霞生活超市订单号18080701904090462校验码3338",支出,3.00,零钱,支付成功,4200000181201808074956608518	,MYBKJHZF2018080720485585835330	,"/"
2018-08-07 08:08:24,微信红包,/,"/",支出,22.00,零钱,支付成功,100003950118080700073134049797575352	,1000039501201808076003536439143	,"/"
2018-08-06 19:58:01,商户消费,蜜雪冰城长安南路店,"蜜雪冰城长安南路店订单号18080601903744341校验码3040",支出,6.00,零钱,支付成功,4200000175201808069995319993	,MYBKJHZF2018080619580126960531	,"/"
2018-08-05 09:29:23,商户消费,桂霞生活超市,"桂霞生活超市订单号18080501900774979校验码2371",支出,2.50,零钱,支付成功,4200000187201808052515224234	,MYBKJHZF2018080509292307092040	,"/"
2018-08-05 07:43:25,商户消费,充值服务,"王者荣耀王者荣耀点券(为1966538264购买)",支出,17.10,零钱,支付成功,4200000148201808056431541882	,product_20180805117281074	,"/"
2018-08-03 09:41:41,京东商城平台商户-退款,京东商城平台商户,"京东-77087792177",收入,28.00,零钱,已全额退款,11500002118080303018110348372031	,71102118080222530306722	,"/"
2018-08-02 22:53:04,商户消费,京东商城平台商户,"京东-77087792177",支出,28.00,零钱,已全额退款,4200000166201808028675755119	,71102118080222530306722	,"/"
2018-08-02 22:34:00,商户消费,桂霞生活超市,"桂霞生活超市订单号18080201904385146校验码3273",支出,5.00,零钱,支付成功,4200000132201808028087746860	,MYBKJHZF2018080222340070116140	,"/"
2018-08-02 11:53:05,微信红包,/,"/",支出,20.00,零钱,支付成功,100003940118080200073131085287115352	,1000039401201808026009716814051	,"/"
2018-08-01 18:53:32,商户消费,西安牛一嘴拉面（个体户张小勇）,"西安牛一嘴拉面（个体户张小勇）",支出,18.00,工商银行,支付成功,4200000121201808019681578029	,1010000163111804080000532258	,"/"
2018-07-31 21:59:00,微信红包,早安～,"/",收入,0.01,/,已存入零钱,1000039501006807317027323889269	,1000039501201807317027323889269	,"/"
2018-07-31 21:30:49,商户消费,西安星巴克咖啡有限公司,"星巴克Starbucks",支出,39.00,工商银行,支付成功,4200000112201807315641583292	,33043847379548010377	,"/"
2018-07-31 13:46:31,微信红包-退款,/,"/",收入,51.55,零钱,已全额退款,1000039501201807306012669758214	,1000039501201807306012669758214	,"/"
2018-07-30 15:24:21,转账,王勤,"转账备注:微信转账",支出,800.00,工商银行(9635),支付成功,100005020118073000073131068488029352	,1000050201201807301000361127666	,"/"
2018-07-30 13:32:02,微信红包,/,"/",支出,51.55,零钱,已全额退款,100003950118073000073131067952625352	,1000039501201807306012669758214	,"/"
2018-07-28 21:29:49,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,5.00,零钱,支付成功,100005030118072800073131059009977352	,1000050301201807282210870681021	,"/"
2018-07-28 12:44:29,扫二维码付款,裤带面,"收款方备注:二维码收款",支出,8.00,零钱,支付成功,100005030118072800073131055955759352	,1000050301201807283810416671717	,"/"
2018-07-26 22:11:52,扫二维码付款,新汇都购物,"收款方备注:二维码收款",支出,3.00,零钱,支付成功,100005030118072600073131046880833352	,1000050301201807263710956668616	,"/"
2018-07-26 21:51:31,商户消费,冰菓倾城（西北大学店）,"美团点评智能支付_冰菓倾城（西北大学店）",支出,5.00,零钱,支付成功,4200000136201807268673397815	,2018072621513119867981243306	,"/"
2018-07-26 21:50:39,扫二维码付款,心田,"收款方备注:二维码收款",支出,12.00,零钱,支付成功,100005030118072600073131046743189352	,1000050301201807262310965685182	,"/"
2018-07-25 21:59:49,扫二维码付款,圜兒,"收款方备注:二维码收款",支出,6.00,零钱,支付成功,100005030118072500073131040914746352	,1000050301201807253510935088734	,"/"
2018-07-23 21:17:29,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,2.00,零钱,支付成功,100005030118072300073131028953273352	,1000050301201807232910846676088	,"/"
2018-07-23 20:49:34,扫二维码付款,骆东妮,"收款方备注:二维码收款",支出,6.00,零钱,支付成功,100005030118072300073131028775063352	,1000050301201807233310811989112	,"/"
2018-07-23 13:06:08,商户消费,蜜雪冰城西安青龙寺店,"蜜雪冰城西安青龙寺店",支出,4.00,零钱,支付成功,4200000120201807238938236510	,7895252774794899	,"/"
2018-07-22 21:03:11,商户消费,冰菓倾城（西北大学店）,"美团点评智能支付_冰菓倾城（西北大学店）",支出,4.00,零钱,支付成功,4200000115201807227136982277	,2018072221030419860477620411	,"/"
2018-07-21 20:50:23,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,3.00,零钱,支付成功,100005030118072100073131017048337352	,1000050301201807212610840981345	,"/"
2018-07-21 15:12:26,微信红包,/,"/",支出,3.00,零钱,支付成功,100003950118072100073131014980741352	,1000039501201807216016079615254	,"/"
2018-07-20 21:28:37,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,7.00,零钱,支付成功,100005030118072000073131011379935352	,1000050301201807202710956588046	,"/"
2018-07-19 23:56:40,商户消费,京东商城平台商户,"京东商城订单",支出,75.00,零钱,支付成功,4200000125201807192678610709	,61600718071923564008672	,"/"
2018-07-18 23:00:21,商户消费,社区人长乐小区特优利便利店,"景兆社区人扫码收款",支出,6.00,零钱,支付成功,4200000115201807186083524093	,MYBKJHZF2018071823002032264821	,"/"
2018-07-18 22:47:58,扫二维码付款,小强孕婴童专卖王梅18991267123,"收款方备注:二维码收款",支出,5.00,零钱,支付成功,100005030118071800073131099969844352	,1000050301201807182311008263742	,"/"
2018-07-18 12:39:37,扫二维码付款,🤔 去旅行,"收款方备注:二维码收款",支出,16.00,零钱,支付成功,100005030118071800073131096469674352	,1000050301201807183210421181291	,"/"
2018-07-18 12:18:38,扫二维码付款,13,"收款方备注:二维码收款",支出,11.00,零钱,支付成功,100005030118071800073131096336226352	,1000050301201807182410407060043	,"/"
2018-07-18 00:37:45,微信红包,博玉,"/",收入,13.00,/,已存入零钱,1000039501000807187000620127291	,1000039501201807187000620127291	,"/"
2018-07-18 00:35:18,转账,王博玉,"转账备注:微信转账",支出,213.00,工商银行(9635),支付成功,100005020118071800073131094449450352	,1000050201201807181300052822070	,"/"
